:START_ID,name,:END_ID,:TYPE
7289441108158517653,question2answer,-1315003113360649251,question2answer
6074490763632422684,question2answer,5590563389899860264,question2answer
6074490763632422684,question2answer,-3512104561025622209,question2answer
-4761335500544651764,question2answer,-4740746469470564716,question2answer
-4761335500544651764,question2answer,4333778079063500836,question2answer
-5862589344574037256,question2answer,1988425679170701732,question2answer
-29866706903589696,question2answer,-4339265670218990417,question2answer
-29866706903589696,question2answer,-3198917157216310065,question2answer
-29866706903589696,question2answer,6203821531402352439,question2answer
-29866706903589696,question2answer,-6749342127688717625,question2answer
-2618111408138607410,question2answer,-3352135105119248905,question2answer
-2618111408138607410,question2answer,-8434222964044213468,question2answer
904425011346374439,question2answer,-6570665020737695308,question2answer
904425011346374439,question2answer,-2306789684836389556,question2answer
904425011346374439,question2answer,-6087644301307919549,question2answer
6919300599551906583,question2answer,2315679569313347055,question2answer
6919300599551906583,question2answer,6404094529888424016,question2answer
6919300599551906583,question2answer,-7052827991654242336,question2answer
4697574029053143104,question2answer,-595614978562736712,question2answer
-2247227996089055319,question2answer,-384374479730449606,question2answer
-2247227996089055319,question2answer,8138085548285400933,question2answer
-2247227996089055319,question2answer,2451721076093545878,question2answer
-4442266505504728490,question2answer,-7389561683487327888,question2answer
-4442266505504728490,question2answer,-1849702053140386254,question2answer
-4442266505504728490,question2answer,-5196994842471248899,question2answer
-4442266505504728490,question2answer,5183068251367710983,question2answer
-4442266505504728490,question2answer,-1517215760983709548,question2answer
-4442266505504728490,question2answer,7164267134841341082,question2answer
6679046579282266511,question2answer,738862680619219740,question2answer
-2514089970826932668,question2answer,2915533539599444963,question2answer
-1521841095746814138,question2answer,-4787524336470064214,question2answer
-1521841095746814138,question2answer,-3524456276349466125,question2answer
-1521841095746814138,question2answer,248474900968588189,question2answer
7628830005540678905,question2answer,7273599574384128132,question2answer
-6865177864270698996,question2answer,-3917697791679234430,question2answer
-6865177864270698996,question2answer,3503584312409299017,question2answer
-6865177864270698996,question2answer,-868243676561387094,question2answer
-6865177864270698996,question2answer,1416485219622284508,question2answer
-6865177864270698996,question2answer,-6778341897232089032,question2answer
-6865177864270698996,question2answer,-8292368996033050681,question2answer
-6865177864270698996,question2answer,-9024046853406506244,question2answer
-6865177864270698996,question2answer,2482760535166423228,question2answer
3633882422402913072,question2answer,-1768727814469844219,question2answer
3633882422402913072,question2answer,-8475877828842937841,question2answer
3633882422402913072,question2answer,7242816679967777561,question2answer
3633882422402913072,question2answer,-8641481474330237802,question2answer
3633882422402913072,question2answer,6903676844458848439,question2answer
3633882422402913072,question2answer,2235857676719071726,question2answer
3633882422402913072,question2answer,5340712624610836841,question2answer
3633882422402913072,question2answer,7428466319683647830,question2answer
3633882422402913072,question2answer,-8452991003512242440,question2answer
3633882422402913072,question2answer,73351904701824623,question2answer
3633882422402913072,question2answer,-2536924451187707389,question2answer
3633882422402913072,question2answer,-1401041447631733948,question2answer
3633882422402913072,question2answer,-2674749875774174016,question2answer
3633882422402913072,question2answer,-1975387834810933614,question2answer
3633882422402913072,question2answer,552341306390329855,question2answer
3633882422402913072,question2answer,6178231140918184899,question2answer
3633882422402913072,question2answer,-6181881140596645756,question2answer
3633882422402913072,question2answer,914669980480754671,question2answer
3633882422402913072,question2answer,8004204684151584305,question2answer
3633882422402913072,question2answer,-7509979437810971733,question2answer
3633882422402913072,question2answer,7687185136924715058,question2answer
3633882422402913072,question2answer,208914430559888077,question2answer
3633882422402913072,question2answer,8439118934826696207,question2answer
3633882422402913072,question2answer,-2429310374194182430,question2answer
3633882422402913072,question2answer,1887930141083581746,question2answer
3633882422402913072,question2answer,-2189141914038695374,question2answer
3633882422402913072,question2answer,2363834490234630801,question2answer
3633882422402913072,question2answer,361194174938752259,question2answer
3633882422402913072,question2answer,4014499282380210370,question2answer
3633882422402913072,question2answer,237451261548435879,question2answer
3633882422402913072,question2answer,-834250896597720884,question2answer
3633882422402913072,question2answer,2266871893888906924,question2answer
3633882422402913072,question2answer,-711167227532561743,question2answer
3633882422402913072,question2answer,5984224771840930716,question2answer
3633882422402913072,question2answer,7638571152447129133,question2answer
3633882422402913072,question2answer,5717845996098317987,question2answer
3633882422402913072,question2answer,1467687898122208968,question2answer
3633882422402913072,question2answer,1201981695810916999,question2answer
3633882422402913072,question2answer,252138464075484309,question2answer
3633882422402913072,question2answer,1233218144866018243,question2answer
3633882422402913072,question2answer,2233033313202542037,question2answer
3633882422402913072,question2answer,2676560845528253876,question2answer
3421405992953458753,question2answer,841348660512245391,question2answer
3792484455315323022,question2answer,3785953755055964505,question2answer
3792484455315323022,question2answer,-5209677385032900436,question2answer
3792484455315323022,question2answer,-357817260641774542,question2answer
-1426709353512395549,question2answer,8822478400933950979,question2answer
